comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_6h_ipsilateral_vs_contralateral,Atf3,11910,ENSMUSG00000026628,activating transcription factor 3,6.910926429289257,8.227899807374905,31.995154628363295,2.4189285139541226e-7,0.005016856691873579,6.880804779433417,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Spp1,20750,ENSMUSG00000029304,secreted phosphoprotein 1,4.686326885984303,8.53396047098985,25.7875164840783,7.662395016136829e-7,0.005016856691873579,6.250377042725708,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Anxa2,12306,ENSMUSG00000032231,annexin A2,3.153626183545706,9.64207566009119,24.90708307477476,9.223292523675397e-7,0.005016856691873579,6.135421108612601,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Maff,17133,ENSMUSG00000042622,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",5.485480097911999,7.041688237408408,24.47117095659007,1.0134376291585605e-6,0.005016856691873579,6.075574002042627,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Emp1,13730,ENSMUSG00000030208,epithelial membrane protein 1,4.353654032364916,9.44060574122228,23.67654131641026,1.2085236787421233e-6,0.005016856691873579,5.961135569349468,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Gadd45g,23882,ENSMUSG00000021453,growth arrest and DNA-damage-inducible 45 gamma,2.8329872125338884,9.65924882420897,22.39183017928913,1.626948577105643e-6,0.005016856691873579,5.760275052186918,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Ttr,22139,ENSMUSG00000061808,transthyretin,6.431026518337555,10.654017764257906,21.90847807101647,1.8274490143950003e-6,0.005016856691873579,5.679191657538793,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Thbs1,21825,ENSMUSG00000040152,thrombospondin 1,3.275395675709163,9.819178837314867,20.778670523336316,2.4222108832345977e-6,0.005016856691873579,5.476708997363282,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Hspa1a,193740,ENSMUSG00000091971,heat shock protein 1A,5.26060290134142,10.502232566968509,19.964435297450454,2.9957662464284732e-6,0.005016856691873579,5.318554064426721,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Osmr,18414,ENSMUSG00000022146,oncostatin M receptor,2.5663192099723666,9.008914187687804,19.881027068805956,3.063158163857326e-6,0.005016856691873579,5.3017328669542465,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Hspa1b,15511,ENSMUSG00000090877,heat shock protein 1B,5.411616061318998,10.798355759130482,19.69106456119695,3.2234586964883363e-6,0.005016856691873579,5.262975681763743,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Socs3,12702,ENSMUSG00000053113,suppressor of cytokine signaling 3,4.0317447207749915,7.970123206813634,19.33385865229967,3.5526218854642073e-6,0.005016856691873579,5.188376574833155,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Hspb1,15507,ENSMUSG00000004951,heat shock protein 1,5.201852377361249,8.556127568876803,19.194181633371706,3.692055144947885e-6,0.005016856691873579,5.158580432358475,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Nfkbiz,80859,ENSMUSG00000035356,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta",2.7471573682001003,8.261992454659223,19.12335884635962,3.7652253994572397e-6,0.005016856691873579,5.143335187482455,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Gdf15,23886,ENSMUSG00000038508,growth differentiation factor 15,6.365592680780631,4.255250185762872,19.000053717258854,3.8967557923983895e-6,0.005016856691873579,5.116569678364247,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Csrnp1,215418,ENSMUSG00000032515,cysteine-serine-rich nuclear protein 1,2.9217368500422918,7.934119551711147,18.990569923595945,3.907095613991332e-6,0.005016856691873579,5.114499240144436,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Arrdc3,105171,ENSMUSG00000074794,arrestin domain containing 3,2.367391805861814,10.632485255394215,18.885510336666613,4.023838372692322e-6,0.005016856691873579,5.0914494413527756,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,B3gnt5,108105,ENSMUSG00000022686,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",2.94744907320399,9.055104878743819,18.735519623316335,4.197745140678772e-6,0.005016856691873579,5.058176309567861,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Ccl2,20296,ENSMUSG00000035385,C-C motif chemokine ligand 2,5.657734335426333,5.226830088390475,18.667734320912295,4.279249254572301e-6,0.005016856691873579,5.04299645439732,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Zfp36,22695,ENSMUSG00000044786,zinc finger protein 36,4.206746017556743,8.160021615587402,18.335024422657796,4.707519527047507e-6,0.005242999873249161,4.967174779233149,Up,TRUE
NEIL1KO_6h_ipsilateral_vs_contralateral,Tnfrsf12a,27279,ENSMUSG00000023905,"tumor necrosis factor receptor superfamily, member 12a",3.456717745934049,7.8802285072688765,17.81327463518256,5.48591523918009e-6,0.005458162594958617,4.8437219216742715,Up,TRUE
